schema_version,profile_id,profile_build_id,reference_release_id,poet_id,poet_name,poem_id,title,relative_path,source_sha256,content_token_count,coordinate_1,coordinate_2,vad_valence_mean,vad_valence_sd,vad_arousal_mean,vad_arousal_sd,vad_dominance_mean,vad_dominance_sd,emotion_anger_proportion,emotion_anticipation_proportion,emotion_disgust_proportion,emotion_fear_proportion,emotion_joy_proportion,emotion_sadness_proportion,emotion_surprise_proportion,emotion_trust_proportion,concreteness_mean,concreteness_sd,lexical_rarity_mean,age_of_acquisition_mean,mattr,hdd,mtld,mean_content_word_length,noun_proportion,verb_proportion,adjective_proportion,adverb_proportion,mean_words_per_line,sd_words_per_line,mean_words_per_stanza,mean_lines_per_stanza,vad_valence_mean__eligible,vad_valence_sd__eligible,vad_arousal_mean__eligible,vad_arousal_sd__eligible,vad_dominance_mean__eligible,vad_dominance_sd__eligible,emotion_anger_proportion__eligible,emotion_anticipation_proportion__eligible,emotion_disgust_proportion__eligible,emotion_fear_proportion__eligible,emotion_joy_proportion__eligible,emotion_sadness_proportion__eligible,emotion_surprise_proportion__eligible,emotion_trust_proportion__eligible,concreteness_mean__eligible,concreteness_sd__eligible,lexical_rarity_mean__eligible,age_of_acquisition_mean__eligible,mattr__eligible,hdd__eligible,mtld__eligible,mean_content_word_length__eligible,noun_proportion__eligible,verb_proportion__eligible,adjective_proportion__eligible,adverb_proportion__eligible,mean_words_per_line__eligible,sd_words_per_line__eligible,mean_words_per_stanza__eligible,mean_lines_per_stanza__eligible,vad_valence_mean__matched,vad_valence_sd__matched,vad_arousal_mean__matched,vad_arousal_sd__matched,vad_dominance_mean__matched,vad_dominance_sd__matched,emotion_anger_proportion__matched,emotion_anticipation_proportion__matched,emotion_disgust_proportion__matched,emotion_fear_proportion__matched,emotion_joy_proportion__matched,emotion_sadness_proportion__matched,emotion_surprise_proportion__matched,emotion_trust_proportion__matched,concreteness_mean__matched,concreteness_sd__matched,lexical_rarity_mean__matched,age_of_acquisition_mean__matched,mattr__matched,hdd__matched,mtld__matched,mean_content_word_length__matched,noun_proportion__matched,verb_proportion__matched,adjective_proportion__matched,adverb_proportion__matched,mean_words_per_line__matched,sd_words_per_line__matched,mean_words_per_stanza__matched,mean_lines_per_stanza__matched
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-b5a3af177f933f2b,The Iron Pen,Henry Wadsworth Longfellow/The Iron Pen.txt,2e81ff4fa6ab3440249fb5d3108acec2fa21c791d9adc3b631abc8b5ae618aae,94,-0.131108095408,0.243528663603,0.59282183908,0.253452028799,0.395649425287,0.184697922294,0.468017241379,0.171494067594,0.0957446808511,0.13829787234,0.0531914893617,0.0957446808511,0.159574468085,0.0851063829787,0.106382978723,0.063829787234,3.6204494382,0.961007091267,2.61082352077,6.18019164444,0.930222222222,0.940457362259,224.916363636,4.94680851064,0.585106382979,0.287234042553,0.0957446808511,0.031914893617,6.61363636364,1.59852075215,26.4545454545,4,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,44,44,11,11,88,88,88,88,88,88,76,76,76,76,76,76,76,76,89,89,93,90,94,94,94,94,94,94,94,94,44,44,11,11
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-82c0b88580e08e5b,The Jewish Cemetery at Newport,Henry Wadsworth Longfellow/The Jewish Cemetery at Newport.txt,c1f5b4936acdcd3d2d8a779e95ccfd9ced323ec1337ec046e1a60153c7d7fe27,193,0.185511542232,0.0372399774249,0.520493939394,0.241776837925,0.445272727273,0.193572705427,0.496718181818,0.190025391373,0.0777202072539,0.0932642487047,0.0621761658031,0.0880829015544,0.0362694300518,0.0984455958549,0.0414507772021,0.0725388601036,3.3225698324,1.07296388407,2.65607726489,6.7172319,0.951805555556,0.959993388869,347.657333333,5.46113989637,0.518134715026,0.20725388601,0.222797927461,0.0518134715026,7.6,1.2409673646,30.4,4,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,60,60,15,15,168,168,168,168,168,168,137,137,137,137,137,137,137,137,179,179,188,180,193,193,193,193,193,193,193,193,60,60,15,15
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-1e007c833d5d2806,The Ladder of St. Augustine,Henry Wadsworth Longfellow/The Ladder of St. Augustine.txt,81ba3cc209128e9e7c683b225d806b6aafc2dbe9a96ab6f034896be36908556d,135,0.416150579015,0.0406588535867,0.58666796875,0.225483883132,0.46380859375,0.181308300118,0.536484375,0.194798372698,0.0740740740741,0.0592592592593,0.0518518518519,0.0592592592593,0.0518518518519,0.0518518518519,0.0222222222222,0.0740740740741,3.15643410853,1.01281922785,2.8968029879,7.29742848413,0.948837209302,0.969633037818,425.25,5.32592592593,0.533333333333,0.207407407407,0.214814814815,0.0444444444444,6.1875,0.949917759598,24.75,4,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,48,48,12,12,129,129,129,129,129,129,107,107,107,107,107,107,107,107,129,129,134,126,135,135,135,135,135,135,135,135,48,48,12,12
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-d5b891d42b04a291,The Legend of the Crossbill,Henry Wadsworth Longfellow/The Legend of the Crossbill.txt,8aa6532c6b7903ebe098a8cbb9c7d6e11c6b350e98aa079b7cc70786da7ef7c5,56,0.0485178069576,0.129038809573,0.51592,0.253737154552,0.46759,0.208034653123,0.48107,0.178843479333,0.0892857142857,0.0357142857143,0.0714285714286,0.107142857143,0.0357142857143,0.125,0.0178571428571,0.0535714285714,3.3678,1.20501500406,2.68906113383,6.51555567347,0.914285714286,0.92999037999,175.616,5.14285714286,0.535714285714,0.303571428571,0.125,0.0357142857143,6,1.02353263144,21,3.5,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,21,21,6,6,50,50,50,50,50,50,41,41,41,41,41,41,41,41,50,50,53,49,56,56,56,56,56,56,56,56,21,21,6,6
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-5730e270bf32b2b3,The Light of Stars,Henry Wadsworth Longfellow/The Light of Stars.txt,005637e55b3b4fb9e1f455918a98909052a62605d927b47239fc12524f5f2604,91,-0.486859503177,0.0959255587315,0.635261904762,0.221335831834,0.427029761905,0.181031310617,0.523410714286,0.176640005188,0.021978021978,0.10989010989,0.010989010989,0.0659340659341,0.10989010989,0.032967032967,0.021978021978,0.10989010989,3.39931034483,1.12089741664,2.31886007561,5.70189204819,0.788095238095,0.823971402787,70.1048293695,5.01098901099,0.56043956044,0.175824175824,0.197802197802,0.0659340659341,5.75,1.23322071558,23,4,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,36,36,9,9,85,85,85,85,85,85,67,67,67,67,67,67,67,67,87,87,88,83,91,91,91,91,91,91,91,91,36,36,9,9
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-6940770124abbcb2,The Lighthouse,Henry Wadsworth Longfellow/The Lighthouse.txt,cd112839dbda56f274f66b1ddde4b159d214df96194e9de22fe4fa8ded684cf1,197,0.145814840431,0.299552467201,0.565121621622,0.209942270231,0.479948648649,0.209049855196,0.514462162162,0.166393521429,0.0659898477157,0.0761421319797,0.00507614213198,0.0913705583756,0.0507614213198,0.0507614213198,0.0507614213198,0.0558375634518,3.58831578947,1.0070604985,2.86220737437,6.55614118085,0.952972972973,0.945918469463,197.270598142,5.23350253807,0.56345177665,0.208121827411,0.187817258883,0.0406091370558,7.69642857143,1.26659897331,30.7857142857,4,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,56,56,14,14,187,187,187,187,187,187,159,159,159,159,159,159,159,159,190,190,193,188,197,197,197,197,197,197,197,197,56,56,14,14
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-37a2214c6f10166b,The Luck of Edenhall,Henry Wadsworth Longfellow/The Luck of Edenhall.txt,f1d9dbfef0a99db08a64067eb12d112bdd77c97a4b3f74a7c02892972eb416ca,145,0.0342439418515,0.325049652518,0.526565217391,0.215484269459,0.474833333333,0.199285120314,0.477384057971,0.169733158968,0.0551724137931,0.0551724137931,0.0413793103448,0.0758620689655,0.0344827586207,0.0965517241379,0.0275862068966,0.0275862068966,3.71792592593,0.912518774071,2.78517929944,6.40090968939,0.868333333333,0.917531582567,189.903225806,5.15862068966,0.551724137931,0.193103448276,0.2,0.0551724137931,6.71428571429,1.09730653541,31.3333333333,4.66666666667,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,56,56,12,12,139,139,139,139,139,139,119,119,119,119,119,119,119,119,135,135,142,132,145,145,145,145,145,145,145,145,56,56,12,12
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-744b24fe15897862,THE MASQUE OF PANDORA,Henry Wadsworth Longfellow/THE MASQUE OF PANDORA.txt,aa2da31bd02eb6ac7d8d5c1ebe3045be27fcee010f2e1d67c49f2958d0c86df9,1823,0.271146606425,0.0250068704521,0.564124169184,0.244087964226,0.479909969789,0.201786500774,0.508267975831,0.181756259886,0.0652770159078,0.0932528798683,0.0389467910038,0.100932528799,0.095447065277,0.085573230938,0.0521119034558,0.0916072408118,3.22145218418,1.07236341717,2.80156959057,6.83308595189,0.903664036077,0.967336796752,398.047870773,5.43828853538,0.530444322545,0.274821722436,0.15194733955,0.042786615469,5.34269005848,2.55251093275,25.2375690608,4.72375690608,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,855,855,181,181,1664,1664,1664,1664,1664,1664,1367,1367,1367,1367,1367,1367,1367,1367,1694,1694,1793,1642,1823,1823,1823,1823,1823,1823,1823,1823,855,855,181,181
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-0e216737a59a2c2d,The Meeting,Henry Wadsworth Longfellow/The Meeting.txt,6f8747a9e17d7f61ae8e715ab9c673c9d902c08ac3ffb0ddb1354991204b1f0b,46,-0.113733283903,-0.400843512254,0.566078947368,0.307215455133,0.475026315789,0.197442394909,0.494394736842,0.200950804332,0.0434782608696,0.108695652174,0.0434782608696,0.0869565217391,0.130434782609,0.108695652174,0.0652173913043,0.130434782609,3.02955555556,0.877146777419,2.44496001137,6.06021663636,,0.900966183575,118.496,5.23913043478,0.434782608696,0.217391304348,0.239130434783,0.108695652174,6.20833333333,0.956520023604,24.8333333333,4,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,24,24,6,6,39,39,39,39,39,39,29,29,29,29,29,29,29,29,45,45,46,44,46,46,46,46,46,46,46,46,24,24,6,6
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-cb1b7505e5a347ca,The Nature of Love,Henry Wadsworth Longfellow/The Nature of Love.txt,495c0a7f5887c132c183e05e2880f210f4e6894f75fe03b210a3d0aff24d488d,80,-0.234447843187,-0.051348154789,0.69797972973,0.207045471556,0.457567567568,0.15044697648,0.589304054054,0.133742133327,0.0375,0.075,0.0125,0.025,0.125,0,0.0375,0.2125,3.27973333333,1.14126593259,2.55573209746,6.61509032895,0.788387096774,0.790092692118,66.4864864865,4.9,0.5,0.2125,0.2375,0.05,7.13636363636,2.13829699752,52.3333333333,7.33333333333,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,22,22,3,3,74,74,74,74,74,74,59,59,59,59,59,59,59,59,75,75,80,76,80,80,80,80,80,80,80,80,22,22,3,3
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-54fb659cb3a7b95e,The Norman Baron,Henry Wadsworth Longfellow/The Norman Baron.txt,b783bf85df21414f7100c6fd7f99cdbb00287aa2884cb9f63f981e7b5759683b,200,0.535520023152,0.243151810404,0.530122641509,0.238774812448,0.455411949686,0.214977492859,0.494990566038,0.181773880472,0.105,0.07,0.065,0.12,0.04,0.09,0.07,0.08,3.454875,0.961648966294,3.17545821338,7.27058237423,0.954569536424,0.964599969035,414.814814815,5.29,0.55,0.255,0.15,0.045,5.95774647887,1.81881109379,24.8823529412,4.17647058824,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,71,71,17,17,159,159,159,159,159,159,135,135,135,135,135,135,135,135,160,160,187,163,200,200,200,200,200,200,200,200,71,71,17,17
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-e659fe58f474b8a7,The Occultation of Orion,Henry Wadsworth Longfellow/The Occultation of Orion.txt,25b7b8d9653708531107a1ae58220380e6ae80836419667453dcd3e217bcdc0f,198,0.227129258822,0.236404541647,0.592841269841,0.216145432107,0.464743386243,0.203408811183,0.528156084656,0.176449636766,0.0505050505051,0.116161616162,0.00505050505051,0.0858585858586,0.111111111111,0.0454545454545,0.0707070707071,0.0707070707071,3.59052631579,0.968419622425,2.88989922295,6.6080126455,0.968724832215,0.960851130177,343.035,5.38888888889,0.550505050505,0.20202020202,0.20202020202,0.0454545454545,5.94666666667,1.19881422896,74.3333333333,12.5,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,75,75,6,6,190,190,190,190,190,190,163,163,163,163,163,163,163,163,190,190,194,189,198,198,198,198,198,198,198,198,75,75,6,6
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-d84670286d17183b,The Old Clock on the Stairs,Henry Wadsworth Longfellow/The Old Clock on the Stairs.txt,84c677c06580135844161710c99ddad6fd7b6f50edff6a8a6880014e8300cdec,200,-0.36879472944,-0.154331389971,0.514883647799,0.233176345628,0.413034591195,0.177927544432,0.439726415094,0.142564105608,0.03,0.07,0.015,0.075,0.045,0.06,0.025,0.02,3.08591397849,1.18872728232,2.37845347547,6.033616,0.796026490066,0.804632758076,73.0234029096,5.455,0.465,0.155,0.14,0.24,5.38666666667,2.33177090546,40.4,7.5,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,75,75,10,10,160,160,160,160,160,160,121,121,121,121,121,121,121,121,186,186,192,164,200,200,200,200,200,200,200,200,75,75,10,10
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-dc8d2c741253d23c,The Open Window,Henry Wadsworth Longfellow/The Open Window.txt,8a46d0c5033b4c659db5db229118b81cb1bdbc9c96cf644fb4b0421c97de8813,57,-0.77540036052,0.318908405053,0.594897959184,0.195380763252,0.371448979592,0.136617268342,0.405653061224,0.127870717718,0.0175438596491,0.0877192982456,0.0175438596491,0.0175438596491,0.0877192982456,0.0526315789474,0.0175438596491,0.0877192982456,3.71740740741,0.868760686447,2.31665142858,4.59190383333,0.865,0.884398496241,101.08,5,0.456140350877,0.245614035088,0.228070175439,0.0701754385965,5.41666666667,0.759202798262,21.6666666667,4,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,24,6,6,53,53,53,53,53,53,43,43,43,43,43,43,43,43,54,54,57,54,57,57,57,57,57,57,57,57,24,24,6,6
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-b5286fff76484914,The Phantom Ship,Henry Wadsworth Longfellow/The Phantom Ship.txt,ec857fcc28032f7a9c6249344af828a688004361ab5d2de771ddfce8667eab42,113,-0.190402624481,0.125983393497,0.565914285714,0.216565402605,0.417033333333,0.170866214257,0.492114285714,0.162521035373,0.0176991150442,0.106194690265,0.0176991150442,0.0442477876106,0.0884955752212,0.070796460177,0.0619469026549,0.106194690265,3.38495327103,1.00783229378,2.56456053581,6.15689256481,0.91375,0.926617500733,198.628888889,4.98230088496,0.513274336283,0.29203539823,0.132743362832,0.0619469026549,5.90384615385,1.13102430404,23.6153846154,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,52,52,13,13,106,106,106,106,106,106,87,87,87,87,87,87,87,87,107,107,111,108,113,113,113,113,113,113,113,113,52,52,13,13
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-768906cd0fc7e457,The Poet and his Songs,Henry Wadsworth Longfellow/The Poet and his Songs.txt,37eadfce7dab459a5f86a51a1a4884d7c588d52085cdce5cc39274911696844c,62,-0.485513210258,0.374665688378,0.616563636364,0.157423547232,0.399272727273,0.165759130235,0.477236363636,0.173633675372,0.0161290322581,0.0806451612903,0.0161290322581,0.0645161290323,0.0806451612903,0.0322580645161,0.0645161290323,0.112903225806,3.49766666667,1.10658840085,2.47007638462,5.45098843333,0.893846153846,0.894776378671,153.76,4.62903225806,0.612903225806,0.274193548387,0.0967741935484,0.0161290322581,5.72413793103,1.25661152816,20.75,3.625,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,29,29,8,8,55,55,55,55,55,55,43,43,43,43,43,43,43,43,60,60,60,60,62,62,62,62,62,62,62,62,29,29,8,8
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-8048431fc0ee089c,The Poet’s Calendar,Henry Wadsworth Longfellow/The Poet’s Calendar.txt,093e630de6bfde092683423b3d1de801c54fb1dfa241b668b3b08b66f066def5,317,0.194573921204,0.524441972482,0.594829787234,0.209649934751,0.446946808511,0.192081609449,0.503686170213,0.163081425471,0.0441640378549,0.0725552050473,0.018927444795,0.0567823343849,0.0883280757098,0.0567823343849,0.0378548895899,0.0725552050473,3.83071917808,0.956648596705,2.99208734198,6.60821052492,0.974029850746,0.968887171935,476.896949153,5.17350157729,0.608832807571,0.246056782334,0.11356466877,0.0315457413249,7.22222222222,2.37398451325,32.5,4.5,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,108,108,24,24,287,287,287,287,287,287,260,260,260,260,260,260,260,260,292,292,309,301,317,317,317,317,317,317,317,317,108,108,24,24
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-1e5da51b50248427,The Quadroon Girl,Henry Wadsworth Longfellow/The Quadroon Girl.txt,945cfb135e0bd0703db0e29ea42ce1dd7d1fcbc85af9a49ad0253222f6de4aca,127,0.0218106720016,0.391226923586,0.5565,0.218182011733,0.424459349593,0.21060444943,0.472426829268,0.19137255288,0.0393700787402,0.125984251969,0.0314960629921,0.0393700787402,0.0708661417323,0.0629921259843,0.0236220472441,0.0708661417323,3.67284552846,1.01595125061,2.71624193574,6.412900768,0.956666666667,0.966691663542,347.393846154,4.96850393701,0.566929133858,0.204724409449,0.204724409449,0.0236220472441,5.875,1.26861144564,23.5,4,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,48,48,12,12,123,123,123,123,123,123,104,104,104,104,104,104,104,104,123,123,127,125,127,127,127,127,127,127,127,127,48,48,12,12
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-2e7eecfd71c00984,The Rainy Day,Henry Wadsworth Longfellow/The Rainy Day.txt,d20d6d4bf0e289dfa2d0b0787f1affa2c0f9003f9f4ba31d7fdead5f832a02be,55,-0.488988818592,-0.00310736257671,0.465215686275,0.250678554713,0.439058823529,0.155665479917,0.447039215686,0.185174635199,0.0363636363636,0.0909090909091,0,0.0363636363636,0.0545454545455,0.272727272727,0.0545454545455,0.0181818181818,3.43230769231,1.06750178415,2.55783923493,5.71005523077,0.66,0.658191609024,40.1745248538,4.63636363636,0.490909090909,0.163636363636,0.309090909091,0.0363636363636,7.8,0.748331477355,39,5,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,15,15,3,3,51,51,51,51,51,51,47,47,47,47,47,47,47,47,52,52,54,52,55,55,55,55,55,55,55,55,15,15,3,3
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-f571acd81011b2f8,The Reaper and the Flowers,Henry Wadsworth Longfellow/The Reaper and the Flowers.txt,fc67ad125ef1d496293a4253c42f50c566b13c3d0322acd37e53e18de2370c59,65,-0.20920666786,0.285283361151,0.622262711864,0.256859988834,0.439237288136,0.180356082724,0.460313559322,0.16789254277,0.0461538461538,0.138461538462,0.0461538461538,0.0769230769231,0.169230769231,0.0769230769231,0.0923076923077,0.123076923077,3.66633333333,1.0831250569,2.59637722088,6.19440256452,0.88,0.887654836643,84.1958715596,5.03076923077,0.615384615385,0.215384615385,0.138461538462,0.0307692307692,6.64285714286,1.49318178288,26.5714285714,4,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,28,28,7,7,59,59,59,59,59,59,48,48,48,48,48,48,48,48,60,60,64,62,65,65,65,65,65,65,65,65,28,28,7,7
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-ae2fb4826e8a07ee,The Return of Spring,Henry Wadsworth Longfellow/The Return of Spring.txt,ee6f0eb994325bb63bdf310aeb29b29d4b00060a927a89436bd0c5d79ac79dbd,43,-0.266372530335,0.732855149325,0.605052631579,0.19476111513,0.451394736842,0.172616328354,0.477539473684,0.149656992978,0.0232558139535,0.046511627907,0,0.0232558139535,0.0697674418605,0.0697674418605,0.0232558139535,0.046511627907,4.23538461538,0.67953168698,3.03984967718,5.57519765,,0.724252491694,43.1433333333,5,0.627906976744,0.209302325581,0.139534883721,0.0232558139535,6.26666666667,1.23648246607,31.3333333333,5,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,15,15,3,3,39,39,39,39,39,39,35,35,35,35,35,35,35,35,39,39,43,40,43,43,43,43,43,43,43,43,15,15,3,3
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-0dad7bb963b28cca,The Ropewalk,Henry Wadsworth Longfellow/The Ropewalk.txt,21cf3bd7ebdd32ab8b5daa2047b9e00e539858b1d71ae5d5997171894af4ec9c,176,0.0353043677147,0.562466333386,0.558389240506,0.200380023634,0.417794303797,0.173702077716,0.455955696203,0.162957412505,0.0340909090909,0.0909090909091,0.0454545454545,0.0454545454545,0.0511363636364,0.0284090909091,0.0397727272727,0.0454545454545,3.7984939759,0.947726904814,2.78460169888,6.35649064848,0.955433070866,0.960324783183,361.386666667,5.15909090909,0.630681818182,0.125,0.198863636364,0.0454545454545,5.65151515152,0.861507210656,33.9090909091,6,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,66,66,11,11,160,160,160,160,160,160,136,136,136,136,136,136,136,136,166,166,172,165,176,176,176,176,176,176,176,176,66,66,11,11
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-52dc0080cf2b4ce2,The Sea hath its Pearls,Henry Wadsworth Longfellow/The Sea hath its Pearls.txt,1f4d0f7d982c64c503e4d40c894d5024d7868800bb1991d5ada8d7b758463c84,30,-0.692645745144,0.394150219993,0.74685,0.186561926716,0.4736,0.115389947569,0.58825,0.127897273231,0,0,0,0,0.133333333333,0,0,0,3.71518518519,1.0941439081,2.29016592496,5.52706537037,,,13.2798165138,4.53333333333,0.6,0.2,0.166666666667,0.0333333333333,5.23076923077,1.18671143235,17,3.25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,13,13,4,4,30,30,30,30,30,30,22,22,22,22,22,22,22,22,27,27,30,27,30,30,30,30,30,30,30,30,13,13,4,4
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-24d344a4ad299533,The Secret of the Sea,Henry Wadsworth Longfellow/The Secret of the Sea.txt,5927a0dcbc71d6be896aa66d776845563aa3ad879482e96880c26955feb63654,113,0.139716201697,0.207417342137,0.650662037037,0.19121161959,0.441875,0.164561034003,0.543976851852,0.161687990923,0.00884955752212,0.0884955752212,0,0.0530973451327,0.0530973451327,0.0442477876106,0.0530973451327,0.0530973451327,3.33065420561,1.12803217213,2.81383445453,7.01521942157,0.9090625,0.92137577889,178.766,5.24778761062,0.513274336283,0.194690265487,0.247787610619,0.0442477876106,5.875,0.899652710772,23.5,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,40,40,10,10,109,109,109,109,109,109,89,89,89,89,89,89,89,89,107,107,111,102,113,113,113,113,113,113,113,113,40,40,10,10
